vehicle,level_1,datetime,speed,x,y,heading,vehicletype,time_interval,distance,heading_interval,trip
51G52590,2,4/27/2018 14:29,16,106.67193,10.765993,163.3879868,300,25,12.90743766,14.06750354,1769
51G52590,0,4/27/2018 14:31,17,106.67175,10.766673,349.9743995,300,15,271.5180528,6.896351541,1770
51G52590,1,4/27/2018 14:32,22,106.67132,10.769078,345.137118,300,61,53.12788172,4.83728151,1770
51G52590,2,4/27/2018 14:33,10,106.671196,10.76954,345.137118,300,14,22.58634004,26.44973447,1770
51G52590,0,4/27/2018 14:33,8,106.67106,10.769693,287.6330401,300,8,8.028334775,31.0543434,1771
51G52590,1,4/27/2018 14:33,10,106.67099,10.769715,273.616832,300,3,8.756588427,14.01620814,1771
51G52590,2,4/27/2018 14:33,9,106.67091,10.76972,273.616832,300,3,5.466350951,1.300243218,1771
51G52590,0,4/27/2018 14:37,12,106.67001,10.770783,161.0657997,300,196,11.51265334,38.03561944,1772
51G52590,1,4/27/2018 14:37,14,106.670044,10.770685,144.8211989,300,3,41.13250869,16.24460083,1772
51G52590,2,4/27/2018 14:37,7,106.67026,10.770382,120.0243106,300,12,17.69209106,24.7968883,1772
51G52590,3,4/27/2018 14:37,12,106.6704,10.770302,120.0243106,300,6,86.99140965,17.09621074,1772
51G52590,0,4/27/2018 16:43,49,106.67216,10.7678385,271.1687958,300,7448,192.2979597,123.73798,1773
51G52590,1,4/27/2018 16:43,44,106.6704,10.767874,271.9575429,300,24,158.4875755,0.788747081,1773
51G52590,2,4/27/2018 16:43,35,106.66895,10.767923,276.9889302,300,6,72.64323229,5.031387303,1773
51G52590,3,4/27/2018 16:43,30,106.66829,10.768003,276.9889302,300,8,51.5267737,14.01050085,1773
51G52590,0,4/27/2018 18:19,25,106.66786,10.768022,60.78889978,300,18,263.2287609,1.38647657,1774
51G52590,1,4/27/2018 18:20,30,106.66996,10.769183,58.86319232,300,37,95.88369579,1.925707466,1774
51G52590,2,4/27/2018 18:20,12,106.67071,10.769631,58.75009461,300,29,81.91942641,0.113097709,1774
51G52590,3,4/27/2018 18:20,19,106.67135,10.770015,58.75009461,300,14,3.623718219,21.4936251,1774
51G52590,0,4/27/2018 18:20,17,106.67137,10.770041,348.1195147,300,1,37.37377131,310.8630452,1775
51G52590,1,4/27/2018 18:21,26,106.6713,10.77037,334.3550536,300,16,119.2542807,13.76446114,1775
51G52590,2,4/27/2018 18:21,28,106.67083,10.771338,334.3550536,300,5,47.63878795,6.351024678,1775
51G52590,0,4/27/2018 20:57,27,106.671394,10.767855,267.4516757,300,18,496.8718574,4.836246274,1776
51G52590,1,4/27/2018 20:58,24,106.66685,10.767655,241.1224749,300,60,93.70441168,26.32920079,1776
51G52590,2,4/27/2018 20:58,25,106.6661,10.767246,241.1224749,300,15,0,0,1776
51G52683,0,4/27/2018 2:12,4,106.66711,10.767815,83.38282048,300,9,37.39296245,63.51506658,1777
51G52683,1,4/27/2018 2:13,12,106.66745,10.767854,83.74291451,300,27,117.5933189,0.36009403,1777
51G52683,2,4/27/2018 2:13,23,106.66852,10.76797,92.50644067,300,16,73.25989139,8.763526155,1777
51G52683,3,4/27/2018 2:13,22,106.66919,10.767941,92.33257248,300,9,78.71682972,0.173868189,1777
51G52683,4,4/27/2018 2:13,33,106.66991,10.767912,92.49324745,300,13,78.7262614,0.160674974,1777
51G52683,5,4/27/2018 2:13,14,106.67063,10.767881,91.00135508,300,11,88.49580526,1.491892377,1777
51G52683,6,4/27/2018 2:14,11,106.67144,10.767867,91.00135508,300,50,127.9098198,1.275547706,1777
51G52683,0,4/27/2018 2:37,17,106.6685,10.768432,62.35392141,300,1166,179.0585849,252.7818983,1778
51G52683,1,4/27/2018 2:37,19,106.66995,10.769183,55.6460332,300,28,76.90315568,6.70788821,1778
51G52683,2,4/27/2018 2:38,13,106.67053,10.769575,55.6460332,300,30,38.82738856,8.694682976,1778
51G52683,0,4/27/2018 2:47,7,106.671364,10.770228,232.4929447,300,1,131.6857849,88.17599398,1779
51G52683,1,4/27/2018 2:48,19,106.67041,10.769504,244.0729814,300,66,69.31941341,11.58003675,1779
51G52683,2,4/27/2018 2:48,21,106.66984,10.76923,240.1711057,300,6,76.30404463,3.901875685,1779
51G52683,3,4/27/2018 2:48,20,106.669235,10.768887,243.2354921,300,15,94.32969892,3.064386379,1779
51G52683,4,4/27/2018 2:48,24,106.668465,10.768503,255.3661732,300,9,31.06026596,12.13068111,1779
51G52683,5,4/27/2018 2:48,5,106.66819,10.768432,255.3661732,300,14,67.49511587,14.28655372,1779
51G52683,0,4/27/2018 2:50,15,106.6667,10.76864,333.8007005,300,21,52.23144161,35.63237741,1780
51G52683,1,4/27/2018 2:50,19,106.66649,10.769062,335.1327958,300,11,47.00866815,1.332095358,1780
51G52683,2,4/27/2018 2:50,14,106.66631,10.769446,339.4876823,300,13,175.5702692,4.354886408,1780
51G52683,3,4/27/2018 2:51,15,106.66575,10.770926,339.4876823,300,33,136.6649238,2.180279322,1780
51G52683,0,4/27/2018 3:02,18,106.66527,10.772025,158.3389792,300,580,229.1558036,21.66102081,1781
51G52683,1,4/27/2018 3:02,20,106.66604,10.770108,160.2236744,300,35,103.9078898,1.884695186,1781
51G52683,2,4/27/2018 3:03,7,106.66636,10.769228,160.2236744,300,26,44.59862834,6.530975893,1781
51G52683,0,4/27/2018 3:04,20,106.66586,10.767075,241.1015082,300,43,96.84783099,40.54549857,1782
51G52683,1,4/27/2018 3:04,13,106.665085,10.766652,234.8017288,300,23,52.9176974,6.299779417,1782
51G52683,2,4/27/2018 3:04,8,106.66469,10.7663765,234.8017288,300,27,34.49851977,7.800058201,1782
51G52683,0,4/27/2018 10:46,12,106.66728,10.766918,34.58933498,300,29,173.9454425,309.2263297,1783
51G52683,1,4/27/2018 10:47,16,106.66818,10.7682085,61.42439728,300,75,159.9537913,26.8350623,1783
51G52683,2,4/27/2018 10:47,26,106.669464,10.7689,58.94242854,300,22,185.985446,2.481968737,1783
51G52683,3,4/27/2018 10:48,8,106.67092,10.769767,54.70354534,300,39,12.07179413,4.238883201,1783
51G52683,4,4/27/2018 10:48,7,106.67101,10.76983,61.38971393,300,9,110.9078313,6.686168593,1783
51G52683,5,4/27/2018 10:48,28,106.6719,10.77031,61.38971393,300,22,93.43047321,0.516068681,1783
51G52683,0,4/27/2018 10:55,17,106.669495,10.771936,147.2379953,300,241,63.87816788,130.8935758,1784
51G52683,1,4/27/2018 10:55,20,106.66981,10.771452,155.7988763,300,8,36.16788896,8.560880975,1784
51G52683,2,4/27/2018 10:55,18,106.669945,10.771155,159.067239,300,15,81.48387536,3.268362713,1784
51G52683,3,4/27/2018 10:56,22,106.67021,10.77047,159.067239,300,11,45.36943756,14.54206505,1784
51G52683,0,4/27/2018 10:56,8,106.67045,10.770137,229.776619,300,9,276.0105046,85.25144506,1785
51G52683,1,4/27/2018 10:57,47,106.668526,10.768528,240.4813418,300,59,136.5432928,10.70472278,1785
51G52683,2,4/27/2018 10:57,35,106.66744,10.76792,240.4813418,300,13,117.9529084,0.199349546,1785
51G52698,0,4/27/2018 2:09,21,106.672325,10.767841,272.5737089,300,0,83.65191967,0,1786
51G52698,1,4/27/2018 2:09,13,106.67156,10.767875,273.0469225,300,14,20.78482788,0.473213618,1786
51G52698,2,4/27/2018 2:10,23,106.67137,10.767885,270.2058029,300,5,92.30601204,2.841119637,1786
51G52698,3,4/27/2018 2:10,19,106.670525,10.767888,278.868715,300,14,19.35082247,8.662912097,1786
51G52698,4,4/27/2018 2:10,17,106.67035,10.767915,279.1916745,300,4,16.6014722,0.322959491,1786
51G52698,5,4/27/2018 2:10,15,106.6702,10.767939,272.8948298,300,4,4.375141797,6.29684469,1786
51G52698,6,4/27/2018 2:10,12,106.67016,10.767941,274.6255936,300,1,2.73996885,1.730763852,1786
51G52698,7,4/27/2018 2:10,11,106.670135,10.767943,266.2966442,300,1,13.68358944,8.328949436,1786
51G52698,8,4/27/2018 2:10,13,106.67001,10.767935,266.2966442,300,5,8.764402487,8.040994963,1786
51G52698,0,4/27/2018 2:12,12,106.66997,10.767778,82.46618058,300,134,14.32609733,83.89482776,1787
51G52698,1,4/27/2018 2:12,20,106.6701,10.767795,89.90645223,300,3,101.5907363,7.440271646,1787
51G52698,2,4/27/2018 2:13,12,106.67103,10.7677965,89.90645223,300,16,14.3739176,8.937363911,1787
51G52698,0,4/27/2018 2:16,15,106.669075,10.767945,272.4469933,300,142,77.63007809,0.334562925,1788
51G52698,1,4/27/2018 2:16,21,106.668365,10.767975,280.7972918,300,11,19.46548937,8.350298455,1788
51G52698,2,4/27/2018 2:16,14,106.66819,10.768008,292.025223,300,4,3.538352757,11.22793121,1788
51G52698,3,4/27/2018 2:16,12,106.66816,10.76802,304.5169072,300,1,13.28533768,12.49168424,1788
51G52698,4,4/27/2018 2:16,10,106.66806,10.768088,301.2496998,300,4,2.559992776,3.267207497,1788
51G52698,5,4/27/2018 2:16,10,106.66804,10.7681,301.2496998,300,1,19.04339454,7.990579734,1788
51G52698,0,4/27/2018 2:16,7,106.66788,10.768168,240.9154594,300,11,47.57284345,52.34366058,1789
51G52698,1,4/27/2018 2:16,17,106.6675,10.767959,240.9154371,300,10,5.007669193,2.23E-05,1789
51G52698,2,4/27/2018 2:17,15,106.66746,10.767937,241.1764468,300,1,42.45700315,0.261009642,1789
51G52698,3,4/27/2018 2:17,10,106.66712,10.767752,242.3236667,300,38,159.3460569,1.147219896,1789
51G52698,4,4/27/2018 2:18,13,106.66583,10.767083,249.336231,300,39,28.04233081,7.012564335,1789
51G52698,5,4/27/2018 2:18,16,106.66559,10.7669935,240.4545008,300,7,27.03939145,8.881730201,1789
51G52698,6,4/27/2018 2:18,10,106.665375,10.766873,236.8764116,300,8,4.051320538,3.578089154,1789
51G52698,7,4/27/2018 2:18,12,106.665344,10.766853,235.7409529,300,1,38.93789371,1.13545872,1789
51G52698,8,4/27/2018 2:18,18,106.66505,10.766655,209.4673435,300,7,4.463123015,26.27360944,1789
51G52698,9,4/27/2018 2:18,19,106.66503,10.76662,236.7184637,300,1,69.39085944,27.25112023,1789
51G52698,10,4/27/2018 2:18,14,106.6645,10.766276,241.4717174,300,15,9.961534191,4.753253647,1789
51G52698,11,4/27/2018 2:18,13,106.66442,10.766233,241.4717174,300,2,4.902893465,1.703936576,1789
51G52698,0,4/27/2018 10:57,21,106.66547,10.771584,160.3883307,300,31111,13.09324478,149.041901,1790
51G52698,1,4/27/2018 10:57,24,106.66551,10.771473,158.8845813,300,2,146.3723624,1.503749383,1790
51G52698,2,4/27/2018 10:57,21,106.66599,10.770244,157.6801311,300,20,135.9407399,1.204450162,1790
51G52698,3,4/27/2018 10:58,22,106.66646,10.769112,159.4257965,300,26,118.794651,1.745665395,1790
51G52698,4,4/27/2018 10:58,34,106.66684,10.768111,156.3433206,300,16,19.16074099,3.082475907,1790
51G52698,5,4/27/2018 10:58,30,106.66691,10.767953,163.3201614,300,2,7.657166142,6.976840733,1790
51G52698,6,4/27/2018 10:58,26,106.66693,10.767887,157.8667839,300,1,33.82055,5.453377485,1790
51G52698,7,4/27/2018 10:58,18,106.667046,10.767605,157.4785999,300,7,29.82485209,0.388183973,1790
51G52698,8,4/27/2018 10:58,25,106.66715,10.767357,167.2355587,300,5,169.1416374,9.756958842,1790
51G52698,9,4/27/2018 10:59,9,106.66749,10.765873,172.7752765,300,44,8.741737382,5.539717801,1790
51G52698,10,4/27/2018 10:59,10,106.6675,10.765795,166.802841,300,3,28.88577472,5.972435506,1790
51G52698,11,4/27/2018 10:59,22,106.66756,10.765542,166.802841,300,6,6.212522916,3.005396984,1790
51G52698,0,4/27/2018 11:38,16,106.66755,10.76565,347.6072879,300,2306,5.121630001,5.475176889,1791
51G52698,1,4/27/2018 11:38,16,106.66754,10.765695,349.2336448,300,1,11.76885451,1.626356982,1791
51G52698,2,4/27/2018 11:38,19,106.66752,10.765799,337.1805349,300,2,5.664451359,12.05310999,1791
51G52698,3,4/27/2018 11:38,18,106.6675,10.765846,346.5416517,300,1,103.89406,9.36111681,1791
51G52698,4,4/27/2018 11:38,22,106.66728,10.766755,349.8854689,300,15,65.72412112,3.343817236,1791
51G52698,5,4/27/2018 11:38,11,106.667175,10.767337,334.0140792,300,11,8.771906734,15.87138968,1791
51G52698,6,4/27/2018 11:38,9,106.66714,10.767408,334.0140792,300,3,11.93576381,10.04549683,1791
51G52698,0,4/27/2018 11:38,9,106.667076,10.767696,338.0851676,300,7,48.8573184,338.0851676,1792
51G52698,1,4/27/2018 11:39,15,106.66691,10.768104,334.9765638,300,11,57.118611,3.108603829,1792
51G52698,2,4/27/2018 11:39,20,106.66669,10.76857,337.3772077,300,10,31.41110018,2.400643968,1792
51G52698,3,4/27/2018 11:39,14,106.66658,10.768831,337.3772077,300,6,46.03465944,0.178924328,1792
51G52698,0,4/27/2018 11:39,7,106.66642,10.769214,306.5627266,300,12,2.044732983,30.99340543,1793
51G52698,1,4/27/2018 11:39,7,106.666405,10.769225,329.7183457,300,1,16.32622681,23.15561913,1793
51G52698,2,4/27/2018 11:39,10,106.66633,10.769352,329.7183457,300,7,3.197770089,12.99830812,1793
51G52698,0,4/27/2018 11:39,10,106.66631,10.769373,337.4533068,300,1,249.2271378,20.73326913,1794
51G52698,1,4/27/2018 11:40,22,106.66544,10.771445,341.2436949,300,36,58.08977432,3.790388159,1794
51G52698,2,4/27/2018 11:40,23,106.66527,10.77194,340.6214182,300,13,29.8007061,0.622276668,1794
51G52698,3,4/27/2018 11:40,20,106.66518,10.772193,340.6214182,300,5,0,0,1794
51G52794,0,4/27/2018 3:54,15,106.67256,10.771798,279.3494164,0,3,142.8357208,59.07141384,1795
51G52794,1,4/27/2018 3:55,14,106.67127,10.772008,253.0579001,0,53,18.96631332,26.29151632,1795
51G52794,2,4/27/2018 3:55,14,106.671104,10.771958,249.4651859,0,4,6.304024637,3.592714203,1795
51G52794,3,4/27/2018 3:55,10,106.67105,10.771938,247.9745191,0,2,2.358875504,1.490666807,1795
51G52794,4,4/27/2018 3:55,10,106.67103,10.77193,245.1872252,0,1,8.433863172,2.787293841,1795
51G52794,5,4/27/2018 3:55,15,106.67096,10.771898,245.1872252,0,2,39.37500464,2.442948046,1795
51G52794,0,4/27/2018 3:55,8,106.67059,10.771785,332.5073287,0,1,11.89198632,332.5073287,1796
51G52794,1,4/27/2018 3:55,15,106.67054,10.77188,330.5330943,0,3,4.463104341,1.974234492,1796
51G52794,2,4/27/2018 3:55,17,106.67052,10.771915,330.5330943,0,1,28.02352887,9.299647702,1796
51G52794,0,4/27/2018 3:56,10,106.66956,10.772063,144.279932,0,60,7.516251421,122.1754403,1797
51G52794,1,4/27/2018 3:56,13,106.6696,10.772008,138.0482526,0,2,4.919752378,6.231679402,1797
51G52794,2,4/27/2018 3:56,14,106.66963,10.771975,139.191624,0,1,20.80355463,1.143371386,1797
51G52794,3,4/27/2018 3:56,14,106.669754,10.771833,139.191624,0,5,57.23823425,2.153841298,1797
51G52794,0,4/27/2018 4:11,6,106.67058,10.771803,78.99378211,0,15,54.98667536,67.22871494,1798
51G52794,1,4/27/2018 4:11,18,106.671074,10.771898,59.37652991,0,12,48.44574732,19.6172522,1798
51G52794,2,4/27/2018 4:11,14,106.671455,10.772121,78.5649516,0,10,3.901675534,19.18842169,1798
51G52794,3,4/27/2018 4:11,14,106.67149,10.772128,78.5649516,0,1,15.3256975,7.71512894,1798
51G52794,0,4/27/2018 4:11,8,106.67163,10.772137,271.1305388,0,5,22.39772057,184.8504583,1799
51G52794,1,4/27/2018 4:12,12,106.671425,10.772141,256.6349688,0,32,35.37940163,14.49556998,1799
51G52794,2,4/27/2018 4:12,7,106.67111,10.772067,256.6349688,0,9,173.0987972,17.72110356,1799
51G52794,0,4/27/2018 4:26,5,106.669846,10.770877,248.8906841,0,23,21.79785115,33.20096189,1800
51G52794,1,4/27/2018 4:26,6,106.66966,10.770806,259.3624669,0,3,7.781964083,10.47178279,1800
51G52794,2,4/27/2018 4:26,5,106.66959,10.770793,243.418702,0,1,11.61911928,15.9437649,1800
51G52794,3,4/27/2018 4:26,5,106.669495,10.770746,226.6521176,0,4,2.260139779,16.76658441,1800
51G52794,4,4/27/2018 4:26,4,106.66948,10.770732,226.6521176,0,2,2.014011126,13.7128885,1800
51G52794,0,4/27/2018 4:35,14,106.67071,10.769433,248.2866138,0,519,18.82948907,111.9696001,1801
51G52794,1,4/27/2018 4:35,23,106.67055,10.76937,250.1990819,0,3,29.04700201,1.912468061,1801
51G52794,2,4/27/2018 4:35,23,106.6703,10.769281,245.5909914,0,4,65.57046852,4.608090435,1801
51G52794,3,4/27/2018 4:35,10,106.669754,10.769036,253.3735864,0,17,40.9489996,7.78259494,1801
51G52794,4,4/27/2018 4:35,18,106.669395,10.76893,268.7125314,0,9,4.916913153,15.33894506,1801
51G52794,5,4/27/2018 4:36,18,106.66935,10.768929,254.0396949,0,12,27.73608956,14.67283652,1801
51G52794,6,4/27/2018 4:36,6,106.669106,10.76886,230.8303833,0,1,5.085584792,23.20931161,1801
51G52794,7,4/27/2018 4:36,9,106.66907,10.768831,236.0702234,0,2,29.55055877,5.239840062,1801
51G52794,8,4/27/2018 4:36,15,106.668846,10.768682,246.5089178,0,5,86.5623435,10.43869447,1801
51G52794,9,4/27/2018 4:36,8,106.66812,10.76837,246.1504931,0,15,39.93401663,0.358424747,1801
51G52794,10,4/27/2018 4:36,13,106.667786,10.768224,229.9593458,0,14,19.45734411,16.19114726,1801
51G52794,11,4/27/2018 4:36,14,106.66765,10.768111,237.0865759,0,5,6.518661485,7.127230108,1801
51G52794,12,4/27/2018 4:36,11,106.6676,10.768079,237.0865759,0,2,75.08433056,7.231852863,1801
51G52794,0,4/27/2018 4:37,10,106.667076,10.767642,152.2874621,0,55,8.027369179,77.56726097,1802
51G52794,1,4/27/2018 4:37,12,106.66711,10.767578,164.6417578,0,2,4.149394026,12.35429565,1802
51G52794,2,4/27/2018 4:37,14,106.66712,10.767542,154.1406117,0,1,50.35405234,10.50114604,1802
51G52794,3,4/27/2018 4:37,22,106.66732,10.767134,161.0558764,0,8,87.99472127,6.915264681,1802
51G52794,4,4/27/2018 4:38,22,106.66758,10.766385,161.0558764,0,12,7.50491482,22.15924617,1802
51G52794,0,4/27/2018 4:38,6,106.66744,10.76586,167.4450921,0,31,25.28234055,68.13986294,1803
51G52794,1,4/27/2018 4:38,14,106.66749,10.765638,156.8651667,0,9,19.5693975,10.57992543,1803
51G52794,2,4/27/2018 4:38,17,106.66756,10.765476,166.440991,0,4,4.688044433,9.575824257,1803
51G52794,3,4/27/2018 4:38,17,106.66757,10.765435,166.440991,0,1,0,0,1803
51G52961,0,4/27/2018 2:34,7,106.671524,10.770132,242.368148,300,115,112.112815,2.915131945,1804
51G52961,1,4/27/2018 2:36,15,106.670616,10.769662,241.7426978,300,69,189.5245836,0.625450125,1804
51G52961,2,4/27/2018 2:36,20,106.66909,10.768851,246.137343,300,30,147.0774428,4.394645162,1804
51G52961,3,4/27/2018 2:37,11,106.66786,10.768313,239.1506188,300,30,54.16933197,6.986724221,1804
51G52961,4,4/27/2018 2:37,14,106.667435,10.768062,253.8567201,300,15,32.99578999,14.70610131,1804
51G52961,5,4/27/2018 2:37,17,106.667145,10.767979,283.7757543,300,7,11.13888494,29.91903416,1804
51G52961,6,4/27/2018 2:37,11,106.667046,10.768003,309.6577884,300,5,8.678284448,25.88203414,1804
51G52961,7,4/27/2018 2:37,11,106.666985,10.768053,330.2702787,300,1,38.73755564,20.61249035,1804
51G52961,8,4/27/2018 2:37,17,106.66681,10.768356,334.0965859,300,9,62.84235016,3.826307122,1804
51G52961,9,4/27/2018 2:38,13,106.66656,10.768865,337.1556112,300,25,171.1698172,3.059025342,1804
51G52961,10,4/27/2018 2:38,18,106.665955,10.770285,341.3360952,300,29,56.65094497,4.180483954,1804
51G52961,11,4/27/2018 2:39,10,106.66579,10.770768,337.5414681,300,50,35.94204362,3.794627056,1804
51G52961,12,4/27/2018 2:39,8,106.665665,10.771067,339.9367398,300,23,65.65051667,2.395271711,1804
51G52961,13,4/27/2018 2:40,7,106.66546,10.771622,339.9367398,300,58,47.87629332,5.772565208,1804
51G52961,0,4/27/2018 3:24,18,106.669815,10.771707,158.6205703,300,2581,52.73499873,64.76372637,1805
51G52961,1,4/27/2018 3:24,12,106.66999,10.771265,175.8212825,300,11,45.26398759,17.20071224,1805
51G52961,2,4/27/2018 3:24,6,106.67002,10.770859,175.8212825,300,14,58.86039957,15.59582307,1805
51G52961,0,4/27/2018 3:30,12,106.67067,10.769675,245.7538266,300,222,89.95233133,114.097102,1806
51G52961,1,4/27/2018 3:30,15,106.66992,10.769341,243.1754918,300,14,90.70282775,2.578334834,1806
51G52961,2,4/27/2018 3:30,22,106.66918,10.768971,244.7344385,300,15,12.69821018,1.558946718,1806
51G52961,3,4/27/2018 3:30,23,106.669075,10.768922,240.2480142,300,2,155.6406723,4.486424329,1806
51G52961,4,4/27/2018 3:31,5,106.66784,10.768224,240.2480142,300,29,63.65462037,0.986710239,1806
51G52961,0,4/27/2018 3:31,13,106.66709,10.767973,323.0446358,300,6,19.1579002,43.17666948,1807
51G52961,1,4/27/2018 3:31,16,106.666985,10.768111,336.3780654,300,5,18.91323544,13.33342958,1807
51G52961,2,4/27/2018 3:31,25,106.666916,10.768267,336.0017439,300,3,74.5327017,0.376321485,1807
51G52961,3,4/27/2018 3:32,11,106.66664,10.76888,336.0017439,300,14,10.42484499,5.565230723,1807
51G52961,0,4/27/2018 3:32,8,106.66661,10.768969,303.9891461,300,4,7.920894714,37.57782856,1808
51G52961,1,4/27/2018 3:32,7,106.66655,10.769009,333.0506398,300,3,105.3912397,29.06149375,1808
51G52961,2,4/27/2018 3:32,18,106.666115,10.769855,336.0180658,300,30,61.87991351,2.967425989,1808
51G52961,3,4/27/2018 3:33,11,106.665886,10.770364,339.5638227,300,17,96.27913448,3.545756866,1808
51G52961,4,4/27/2018 3:33,9,106.66558,10.771176,339.5638227,300,45,27.15358069,18.11562923,1808
51G52961,0,4/27/2018 3:49,29,106.66557,10.77142,155.3630983,300,923,131.7252408,202.3163536,1809
51G52961,1,4/27/2018 3:49,30,106.66607,10.770342,164.8693082,300,15,99.36387446,9.506209955,1809
51G52961,2,4/27/2018 3:49,15,106.666306,10.769479,164.8693082,300,15,7.834777147,9.736517818,1809
51G52961,0,4/27/2018 3:49,5,106.66628,10.769208,137.1701209,300,11,14.51221368,57.80561516,1810
51G52961,1,4/27/2018 3:50,10,106.66637,10.769112,140.3311484,300,6,22.33193918,3.161027433,1810
51G52961,2,4/27/2018 3:50,13,106.6665,10.768957,149.698613,300,6,54.38872361,9.367464691,1810
51G52961,3,4/27/2018 3:50,14,106.66675,10.768534,149.698613,300,28,39.07293716,5.36559863,1810
51G52961,0,4/27/2018 3:50,17,106.66671,10.767545,245.1875471,300,3,8.433964093,31.9698362,1811
51G52961,1,4/27/2018 3:50,5,106.66664,10.767513,242.6456311,300,3,32.02139613,2.54191592,1811
51G52961,2,4/27/2018 3:51,5,106.66638,10.76738,243.1755672,300,35,7.354318058,0.529936093,1811
51G52961,3,4/27/2018 3:51,5,106.66632,10.76735,243.1756068,300,3,47.80308155,3.95E-05,1811
51G52961,4,4/27/2018 3:52,6,106.66593,10.767155,254.1891548,300,56,5.679388763,11.01354803,1811
51G52961,5,4/27/2018 3:52,5,106.66588,10.767141,254.1891548,300,4,128.622605,13.60952052,1811
51G52961,0,4/27/2018 10:16,10,106.66554,10.771479,158.2048871,300,22865,195.2672777,145.4240226,1812
51G52961,1,4/27/2018 10:16,17,106.6662,10.769847,160.1016125,300,30,66.17346512,1.896725403,1812
51G52961,2,4/27/2018 10:17,14,106.666405,10.769287,154.4316506,300,13,7.633343396,5.669961893,1812
51G52961,3,4/27/2018 10:17,13,106.666435,10.769225,155.0924884,300,2,66.49464041,0.660837812,1812
51G52961,4,4/27/2018 10:17,25,106.66669,10.768682,160.1761262,300,15,45.35502324,5.083637806,1812
51G52961,5,4/27/2018 10:17,12,106.66683,10.768298,148.4521803,300,9,39.85623875,11.72394594,1812
51G52961,6,4/27/2018 10:18,5,106.66702,10.767992,155.7986486,300,57,2.6791078,7.346468312,1812
51G52961,7,4/27/2018 10:18,5,106.66703,10.76797,158.4205745,300,2,4.778884653,2.621925909,1812
51G52961,8,4/27/2018 10:18,6,106.667046,10.76793,164.4010372,300,3,9.808448822,5.980462676,1812
51G52961,9,4/27/2018 10:18,6,106.66707,10.767845,164.4010372,300,8,5.70527774,19.63356505,1812
51G52961,0,4/27/2018 10:19,11,106.66737,10.767752,87.28986062,300,2,299.1025659,9.187884182,1813
51G52961,1,4/27/2018 10:19,31,106.670105,10.76788,92.81055092,300,45,112.651578,5.5206903,1813
51G52961,2,4/27/2018 10:20,12,106.671135,10.76783,76.28137794,300,15,16.31050755,16.52917298,1813
51G52961,3,4/27/2018 10:20,12,106.67128,10.767865,90.22274598,300,15,142.0094216,13.94136804,1813
51G52961,4,4/27/2018 10:20,21,106.67258,10.76786,90.22274598,300,42,0,0,1813
51G53151,0,4/27/2018 12:42,29,106.66795,10.768118,61.37818043,0,30,299.1113682,0.903553711,1814
51G53151,1,4/27/2018 12:43,1,106.67035,10.769413,59.87782483,0,60,48.06948024,1.500355606,1814
51G53151,2,4/27/2018 12:44,12,106.67073,10.769631,53.40160558,0,30,47.73256266,6.47621925,1814
51G53151,3,4/27/2018 12:44,17,106.67108,10.769888,53.40160558,0,15,83.16037872,3.979222724,1814
51G53151,0,4/27/2018 12:46,17,106.671585,10.772111,245.3282543,0,120,93.26796292,110.4724327,1815
51G53151,1,4/27/2018 12:47,18,106.67081,10.771759,242.5733288,0,15,75.1757464,2.754925517,1815
51G53151,2,4/27/2018 12:47,19,106.6702,10.771446,242.5733288,0,15,58.75348864,29.77688727,1815
51G53151,0,4/27/2018 12:48,1,106.67,10.771029,144.7677518,0,15,17.11577432,72.23363533,1816
51G53151,1,4/27/2018 12:49,5,106.67009,10.770903,123.9893077,0,60,3.960430215,20.77844411,1816
51G53151,2,4/27/2018 12:49,1,106.67012,10.770883,123.9893077,0,30,15.09055703,25.40327108,1816
51G53151,0,4/27/2018 13:38,17,106.66951,10.771828,154.6737789,0,1710,71.88110977,115.0407488,1817
51G53151,1,4/27/2018 13:39,4,106.66979,10.771243,160.0291259,0,30,27.66360268,5.35534694,1817
51G53151,2,4/27/2018 13:39,4,106.669876,10.771009,160.0291259,0,15,79.63949735,25.60273859,1817
51G53151,0,4/27/2018 13:46,13,106.6701,10.770318,149.1312005,0,165,51.34246725,45.36264436,1818
51G53151,1,4/27/2018 13:47,4,106.67034,10.769921,120.7586214,0,15,33.10711444,28.37257907,1818
51G53151,2,4/27/2018 13:48,4,106.6706,10.769768,120.7586214,0,75,32.98830463,24.2199497,1818
51G53463,0,4/27/2018 8:45,11,106.67008,10.769459,58.21699046,300,28,152.5549534,254.3549532,1819
51G53463,1,4/27/2018 8:45,16,106.671265,10.770185,58.87439014,300,36,148.1540001,0.657399678,1819
51G53463,2,4/27/2018 8:46,21,106.672424,10.770877,58.87439014,300,18,11.65024895,0.899290638,1819
51G53463,0,4/27/2018 11:53,9,106.671524,10.767752,331.5318868,300,30,7.830889153,60.29446897,1820
51G53463,1,4/27/2018 11:53,8,106.67149,10.767814,354.5165102,300,3,11.50506938,22.98462337,1820
51G53463,2,4/27/2018 11:53,10,106.67148,10.767917,354.5165102,300,3,52.52953003,3.084345037,1820
51G53463,0,4/27/2018 12:26,10,106.669304,10.767926,273.5075672,300,129,101.1270175,0.334919679,1821
51G53463,1,4/27/2018 12:27,13,106.66838,10.767982,283.0161476,300,30,19.62710962,9.508580325,1821
